date,data,cols
2010-07-27 00:00:00,1.14937,%UNWEIGHTED ILI
2010-08-03 00:00:00,1.11451,%UNWEIGHTED ILI
2010-08-10 00:00:00,1.10984,%UNWEIGHTED ILI
2010-08-17 00:00:00,1.0524,%UNWEIGHTED ILI
2010-08-24 00:00:00,1.03536,%UNWEIGHTED ILI
2010-08-31 00:00:00,1.1177700000000002,%UNWEIGHTED ILI
2010-09-07 00:00:00,0.982949,%UNWEIGHTED ILI
2010-09-14 00:00:00,0.925194,%UNWEIGHTED ILI
2010-09-21 00:00:00,0.8355309999999999,%UNWEIGHTED ILI
2010-09-28 00:00:00,0.832393,%UNWEIGHTED ILI
2010-10-05 00:00:00,0.855591,%UNWEIGHTED ILI
2010-10-12 00:00:00,0.7069489999999999,%UNWEIGHTED ILI
2010-10-19 00:00:00,0.694387,%UNWEIGHTED ILI
2010-10-26 00:00:00,0.687976,%UNWEIGHTED ILI
2010-11-02 00:00:00,0.6447430000000001,%UNWEIGHTED ILI
2010-11-09 00:00:00,0.67533,%UNWEIGHTED ILI
2010-11-16 00:00:00,0.72823,%UNWEIGHTED ILI
2010-11-23 00:00:00,0.8065260000000001,%UNWEIGHTED ILI
2010-11-30 00:00:00,0.860408,%UNWEIGHTED ILI
2010-12-07 00:00:00,0.936075,%UNWEIGHTED ILI
2010-12-14 00:00:00,0.966683,%UNWEIGHTED ILI
2010-12-21 00:00:00,0.996007,%UNWEIGHTED ILI
2010-12-28 00:00:00,1.10846,%UNWEIGHTED ILI
2011-01-04 00:00:00,1.20345,%UNWEIGHTED ILI
2011-01-11 00:00:00,1.23777,%UNWEIGHTED ILI
2011-01-18 00:00:00,1.25259,%UNWEIGHTED ILI
2011-01-25 00:00:00,1.30546,%UNWEIGHTED ILI
2011-02-01 00:00:00,1.45295,%UNWEIGHTED ILI
2011-02-08 00:00:00,1.44089,%UNWEIGHTED ILI
2011-02-15 00:00:00,1.46221,%UNWEIGHTED ILI
2011-02-22 00:00:00,1.65573,%UNWEIGHTED ILI
2011-03-01 00:00:00,1.46606,%UNWEIGHTED ILI
2011-03-08 00:00:00,1.51811,%UNWEIGHTED ILI
2011-03-15 00:00:00,1.66429,%UNWEIGHTED ILI
2011-03-22 00:00:00,1.85274,%UNWEIGHTED ILI
2011-03-29 00:00:00,2.12413,%UNWEIGHTED ILI
2011-04-05 00:00:00,1.76709,%UNWEIGHTED ILI
2011-04-12 00:00:00,1.5434,%UNWEIGHTED ILI
2011-04-19 00:00:00,1.64762,%UNWEIGHTED ILI
2011-04-26 00:00:00,1.6843,%UNWEIGHTED ILI
2011-05-03 00:00:00,1.86354,%UNWEIGHTED ILI
2011-05-10 00:00:00,1.86408,%UNWEIGHTED ILI
2011-05-17 00:00:00,2.01839,%UNWEIGHTED ILI
2011-05-24 00:00:00,2.10385,%UNWEIGHTED ILI
2011-05-31 00:00:00,2.09555,%UNWEIGHTED ILI
2011-06-07 00:00:00,2.10398,%UNWEIGHTED ILI
2011-06-14 00:00:00,2.2941,%UNWEIGHTED ILI
2011-06-21 00:00:00,1.92223,%UNWEIGHTED ILI
2011-06-28 00:00:00,1.74239,%UNWEIGHTED ILI
2011-07-05 00:00:00,1.6760099999999998,%UNWEIGHTED ILI
2011-07-12 00:00:00,1.49637,%UNWEIGHTED ILI
2011-07-19 00:00:00,1.38202,%UNWEIGHTED ILI
2011-07-26 00:00:00,1.28926,%UNWEIGHTED ILI
2011-08-02 00:00:00,1.3580299999999998,%UNWEIGHTED ILI
2011-08-09 00:00:00,1.30833,%UNWEIGHTED ILI
2011-08-16 00:00:00,1.26692,%UNWEIGHTED ILI
2011-08-23 00:00:00,1.27731,%UNWEIGHTED ILI
2011-08-30 00:00:00,1.2991,%UNWEIGHTED ILI
2011-09-06 00:00:00,1.16297,%UNWEIGHTED ILI
2011-09-13 00:00:00,1.08612,%UNWEIGHTED ILI
2011-09-20 00:00:00,1.0568,%UNWEIGHTED ILI
2011-09-27 00:00:00,1.07871,%UNWEIGHTED ILI
2011-10-04 00:00:00,1.04662,%UNWEIGHTED ILI
2011-10-11 00:00:00,0.928152,%UNWEIGHTED ILI
2011-10-18 00:00:00,0.901936,%UNWEIGHTED ILI
2011-10-25 00:00:00,0.915356,%UNWEIGHTED ILI
2011-11-01 00:00:00,0.952548,%UNWEIGHTED ILI
2011-11-08 00:00:00,0.916661,%UNWEIGHTED ILI
2011-11-15 00:00:00,0.901787,%UNWEIGHTED ILI
2011-11-22 00:00:00,1.03315,%UNWEIGHTED ILI
2011-11-29 00:00:00,1.05238,%UNWEIGHTED ILI
2011-12-06 00:00:00,1.12713,%UNWEIGHTED ILI
2011-12-13 00:00:00,1.1866,%UNWEIGHTED ILI
2011-12-20 00:00:00,1.21415,%UNWEIGHTED ILI
2011-12-27 00:00:00,1.25198,%UNWEIGHTED ILI
2012-01-03 00:00:00,1.20559,%UNWEIGHTED ILI
2012-01-10 00:00:00,1.31929,%UNWEIGHTED ILI
2012-01-17 00:00:00,1.3273700000000002,%UNWEIGHTED ILI
2012-01-24 00:00:00,1.36688,%UNWEIGHTED ILI
2012-01-31 00:00:00,1.50535,%UNWEIGHTED ILI
2012-02-07 00:00:00,1.61273,%UNWEIGHTED ILI
2012-02-14 00:00:00,1.75208,%UNWEIGHTED ILI
2012-02-21 00:00:00,2.33365,%UNWEIGHTED ILI
2012-02-28 00:00:00,2.2268,%UNWEIGHTED ILI
2012-03-06 00:00:00,2.97657,%UNWEIGHTED ILI
2012-03-13 00:00:00,3.62552,%UNWEIGHTED ILI
2012-03-20 00:00:00,4.5532,%UNWEIGHTED ILI
2012-03-27 00:00:00,6.025980000000001,%UNWEIGHTED ILI
2012-04-03 00:00:00,4.96368,%UNWEIGHTED ILI
2012-04-10 00:00:00,4.69072,%UNWEIGHTED ILI
2012-04-17 00:00:00,4.7047300000000005,%UNWEIGHTED ILI
2012-04-24 00:00:00,4.1646,%UNWEIGHTED ILI
2012-05-01 00:00:00,3.69533,%UNWEIGHTED ILI
2012-05-08 00:00:00,3.2363,%UNWEIGHTED ILI
2012-05-15 00:00:00,2.89421,%UNWEIGHTED ILI
2012-05-22 00:00:00,2.71742,%UNWEIGHTED ILI
2012-05-29 00:00:00,2.52297,%UNWEIGHTED ILI
2012-06-05 00:00:00,2.55227,%UNWEIGHTED ILI
2012-06-12 00:00:00,2.43225,%UNWEIGHTED ILI
2012-06-19 00:00:00,2.10851,%UNWEIGHTED ILI
2012-06-26 00:00:00,1.94725,%UNWEIGHTED ILI
2012-07-03 00:00:00,1.74859,%UNWEIGHTED ILI
2012-07-10 00:00:00,1.4971299999999998,%UNWEIGHTED ILI
2012-07-17 00:00:00,1.32313,%UNWEIGHTED ILI
2012-07-24 00:00:00,1.2264700000000002,%UNWEIGHTED ILI
2012-07-31 00:00:00,1.19614,%UNWEIGHTED ILI
2012-08-07 00:00:00,1.19049,%UNWEIGHTED ILI
2012-08-14 00:00:00,1.17426,%UNWEIGHTED ILI
2012-08-21 00:00:00,1.13342,%UNWEIGHTED ILI
2012-08-28 00:00:00,1.14306,%UNWEIGHTED ILI
2012-09-04 00:00:00,1.00881,%UNWEIGHTED ILI
2012-09-11 00:00:00,1.02358,%UNWEIGHTED ILI
2012-09-18 00:00:00,1.00138,%UNWEIGHTED ILI
2012-09-25 00:00:00,0.909498,%UNWEIGHTED ILI
2012-10-02 00:00:00,0.950042,%UNWEIGHTED ILI
2012-10-09 00:00:00,0.829299,%UNWEIGHTED ILI
2012-10-16 00:00:00,0.802109,%UNWEIGHTED ILI
2012-10-23 00:00:00,0.806333,%UNWEIGHTED ILI
2012-10-30 00:00:00,0.796937,%UNWEIGHTED ILI
2012-11-06 00:00:00,0.7791359999999999,%UNWEIGHTED ILI
2012-11-13 00:00:00,0.797653,%UNWEIGHTED ILI
2012-11-20 00:00:00,0.825485,%UNWEIGHTED ILI
2012-11-27 00:00:00,0.935469,%UNWEIGHTED ILI
2012-12-04 00:00:00,1.04345,%UNWEIGHTED ILI
2012-12-11 00:00:00,1.09107,%UNWEIGHTED ILI
2012-12-18 00:00:00,1.20108,%UNWEIGHTED ILI
2012-12-25 00:00:00,1.26179,%UNWEIGHTED ILI
2013-01-01 00:00:00,1.13249,%UNWEIGHTED ILI
2013-01-08 00:00:00,1.21121,%UNWEIGHTED ILI
2013-01-15 00:00:00,1.25682,%UNWEIGHTED ILI
2013-01-22 00:00:00,1.37097,%UNWEIGHTED ILI
2013-01-29 00:00:00,1.42956,%UNWEIGHTED ILI
2013-02-05 00:00:00,1.53588,%UNWEIGHTED ILI
2013-02-12 00:00:00,1.60267,%UNWEIGHTED ILI
2013-02-19 00:00:00,1.7326700000000002,%UNWEIGHTED ILI
2013-02-26 00:00:00,2.09858,%UNWEIGHTED ILI
2013-03-05 00:00:00,2.21374,%UNWEIGHTED ILI
2013-03-12 00:00:00,2.4167400000000003,%UNWEIGHTED ILI
2013-03-19 00:00:00,3.03071,%UNWEIGHTED ILI
2013-03-26 00:00:00,4.38724,%UNWEIGHTED ILI
2013-04-02 00:00:00,4.2112,%UNWEIGHTED ILI
2013-04-09 00:00:00,3.46492,%UNWEIGHTED ILI
2013-04-16 00:00:00,3.3169800000000005,%UNWEIGHTED ILI
2013-04-23 00:00:00,3.2407,%UNWEIGHTED ILI
2013-04-30 00:00:00,2.88598,%UNWEIGHTED ILI
2013-05-07 00:00:00,2.6217200000000003,%UNWEIGHTED ILI
2013-05-14 00:00:00,2.3406700000000003,%UNWEIGHTED ILI
2013-05-21 00:00:00,2.12059,%UNWEIGHTED ILI
2013-05-28 00:00:00,1.91094,%UNWEIGHTED ILI
2013-06-04 00:00:00,1.9023,%UNWEIGHTED ILI
2013-06-11 00:00:00,1.76619,%UNWEIGHTED ILI
2013-06-18 00:00:00,1.85791,%UNWEIGHTED ILI
2013-06-25 00:00:00,1.82094,%UNWEIGHTED ILI
2013-07-02 00:00:00,1.83453,%UNWEIGHTED ILI
2013-07-09 00:00:00,1.75446,%UNWEIGHTED ILI
2013-07-16 00:00:00,1.51636,%UNWEIGHTED ILI
2013-07-23 00:00:00,1.40334,%UNWEIGHTED ILI
2013-07-30 00:00:00,1.2593,%UNWEIGHTED ILI
2013-08-06 00:00:00,1.32482,%UNWEIGHTED ILI
2013-08-13 00:00:00,1.27576,%UNWEIGHTED ILI
2013-08-20 00:00:00,1.29483,%UNWEIGHTED ILI
2013-08-27 00:00:00,1.2261,%UNWEIGHTED ILI
2013-09-03 00:00:00,1.1453799999999998,%UNWEIGHTED ILI
2013-09-10 00:00:00,1.0678,%UNWEIGHTED ILI
2013-09-17 00:00:00,1.07269,%UNWEIGHTED ILI
2013-09-24 00:00:00,1.01298,%UNWEIGHTED ILI
2013-10-01 00:00:00,0.994705,%UNWEIGHTED ILI
2013-10-08 00:00:00,0.880862,%UNWEIGHTED ILI
2013-10-15 00:00:00,0.858173,%UNWEIGHTED ILI
2013-10-22 00:00:00,0.8051520000000001,%UNWEIGHTED ILI
2013-10-29 00:00:00,0.8187810000000001,%UNWEIGHTED ILI
2013-11-05 00:00:00,0.7837350000000001,%UNWEIGHTED ILI
2013-11-12 00:00:00,0.8487030000000001,%UNWEIGHTED ILI
2013-11-19 00:00:00,0.8341459999999999,%UNWEIGHTED ILI
2013-11-26 00:00:00,0.905981,%UNWEIGHTED ILI
2013-12-03 00:00:00,1.04506,%UNWEIGHTED ILI
2013-12-10 00:00:00,1.16816,%UNWEIGHTED ILI
2013-12-17 00:00:00,1.27649,%UNWEIGHTED ILI
2013-12-24 00:00:00,1.29758,%UNWEIGHTED ILI
2013-12-31 00:00:00,1.20612,%UNWEIGHTED ILI
2014-01-07 00:00:00,1.32485,%UNWEIGHTED ILI
2014-01-14 00:00:00,1.41192,%UNWEIGHTED ILI
2014-01-21 00:00:00,1.42547,%UNWEIGHTED ILI
2014-01-28 00:00:00,1.43909,%UNWEIGHTED ILI
2014-02-04 00:00:00,1.61532,%UNWEIGHTED ILI
2014-02-11 00:00:00,1.6647299999999998,%UNWEIGHTED ILI
2014-02-18 00:00:00,2.0058,%UNWEIGHTED ILI
2014-02-25 00:00:00,2.62227,%UNWEIGHTED ILI
2014-03-04 00:00:00,2.6074900000000003,%UNWEIGHTED ILI
2014-03-11 00:00:00,3.4178,%UNWEIGHTED ILI
2014-03-18 00:00:00,4.46555,%UNWEIGHTED ILI
2014-03-25 00:00:00,6.11497,%UNWEIGHTED ILI
2014-04-01 00:00:00,5.3097900000000005,%UNWEIGHTED ILI
2014-04-08 00:00:00,4.0789800000000005,%UNWEIGHTED ILI
2014-04-15 00:00:00,3.93762,%UNWEIGHTED ILI
2014-04-22 00:00:00,4.15076,%UNWEIGHTED ILI
2014-04-29 00:00:00,3.87899,%UNWEIGHTED ILI
2014-05-06 00:00:00,3.45794,%UNWEIGHTED ILI
2014-05-13 00:00:00,3.06359,%UNWEIGHTED ILI
2014-05-20 00:00:00,2.82646,%UNWEIGHTED ILI
2014-05-27 00:00:00,2.3599,%UNWEIGHTED ILI
2014-06-03 00:00:00,2.33472,%UNWEIGHTED ILI
2014-06-10 00:00:00,2.21286,%UNWEIGHTED ILI
2014-06-17 00:00:00,2.07619,%UNWEIGHTED ILI
2014-06-24 00:00:00,2.01267,%UNWEIGHTED ILI
2014-07-01 00:00:00,1.94192,%UNWEIGHTED ILI
2014-07-08 00:00:00,1.74809,%UNWEIGHTED ILI
2014-07-15 00:00:00,1.50367,%UNWEIGHTED ILI
2014-07-22 00:00:00,1.43494,%UNWEIGHTED ILI
2014-07-29 00:00:00,1.45673,%UNWEIGHTED ILI
2014-08-05 00:00:00,1.42836,%UNWEIGHTED ILI
2014-08-12 00:00:00,1.35297,%UNWEIGHTED ILI
2014-08-19 00:00:00,1.33093,%UNWEIGHTED ILI
2014-08-26 00:00:00,1.28422,%UNWEIGHTED ILI
2014-09-02 00:00:00,1.13889,%UNWEIGHTED ILI
2014-09-09 00:00:00,1.10343,%UNWEIGHTED ILI
2014-09-16 00:00:00,0.970748,%UNWEIGHTED ILI
2014-09-23 00:00:00,0.998681,%UNWEIGHTED ILI
2014-09-30 00:00:00,0.978057,%UNWEIGHTED ILI
2014-10-07 00:00:00,0.866431,%UNWEIGHTED ILI
2014-10-14 00:00:00,0.827757,%UNWEIGHTED ILI
2014-10-21 00:00:00,0.7975720000000001,%UNWEIGHTED ILI
2014-10-28 00:00:00,0.811221,%UNWEIGHTED ILI
2014-11-04 00:00:00,0.8211649999999999,%UNWEIGHTED ILI
2014-11-11 00:00:00,0.819435,%UNWEIGHTED ILI
2014-11-18 00:00:00,0.8480409999999999,%UNWEIGHTED ILI
2014-11-25 00:00:00,0.888524,%UNWEIGHTED ILI
2014-12-02 00:00:00,0.962826,%UNWEIGHTED ILI
2014-12-09 00:00:00,1.02252,%UNWEIGHTED ILI
2014-12-16 00:00:00,1.08392,%UNWEIGHTED ILI
2014-12-23 00:00:00,1.17724,%UNWEIGHTED ILI
2014-12-30 00:00:00,1.1716,%UNWEIGHTED ILI
2015-01-06 00:00:00,1.24325,%UNWEIGHTED ILI
2015-01-13 00:00:00,1.3234,%UNWEIGHTED ILI
2015-01-20 00:00:00,1.40399,%UNWEIGHTED ILI
2015-01-27 00:00:00,1.37629,%UNWEIGHTED ILI
2015-02-03 00:00:00,1.46866,%UNWEIGHTED ILI
2015-02-10 00:00:00,1.533,%UNWEIGHTED ILI
2015-02-17 00:00:00,1.60841,%UNWEIGHTED ILI
2015-02-24 00:00:00,1.90047,%UNWEIGHTED ILI
2015-03-03 00:00:00,1.73645,%UNWEIGHTED ILI
2015-03-10 00:00:00,1.81945,%UNWEIGHTED ILI
2015-03-17 00:00:00,1.96571,%UNWEIGHTED ILI
2015-03-24 00:00:00,2.42021,%UNWEIGHTED ILI
2015-03-31 00:00:00,2.41083,%UNWEIGHTED ILI
2015-04-07 00:00:00,1.98859,%UNWEIGHTED ILI
2015-04-14 00:00:00,1.98985,%UNWEIGHTED ILI
2015-04-21 00:00:00,2.1071,%UNWEIGHTED ILI
2015-04-28 00:00:00,2.19256,%UNWEIGHTED ILI
2015-05-05 00:00:00,2.3001400000000003,%UNWEIGHTED ILI
2015-05-12 00:00:00,2.67574,%UNWEIGHTED ILI
2015-05-19 00:00:00,3.02427,%UNWEIGHTED ILI
2015-05-26 00:00:00,3.11328,%UNWEIGHTED ILI
2015-06-02 00:00:00,3.3278800000000004,%UNWEIGHTED ILI
2015-06-09 00:00:00,3.5918,%UNWEIGHTED ILI
2015-06-16 00:00:00,3.09262,%UNWEIGHTED ILI
2015-06-23 00:00:00,2.78803,%UNWEIGHTED ILI
2015-06-30 00:00:00,2.52371,%UNWEIGHTED ILI
2015-07-07 00:00:00,2.12928,%UNWEIGHTED ILI
2015-07-14 00:00:00,2.05142,%UNWEIGHTED ILI
2015-07-21 00:00:00,1.98957,%UNWEIGHTED ILI
2015-07-28 00:00:00,1.7858,%UNWEIGHTED ILI
2015-08-04 00:00:00,1.60144,%UNWEIGHTED ILI
2015-08-11 00:00:00,1.4743,%UNWEIGHTED ILI
2015-08-18 00:00:00,1.42286,%UNWEIGHTED ILI
2015-08-25 00:00:00,1.38196,%UNWEIGHTED ILI
2015-09-01 00:00:00,1.33712,%UNWEIGHTED ILI
2015-09-08 00:00:00,1.13894,%UNWEIGHTED ILI
2015-09-15 00:00:00,1.09641,%UNWEIGHTED ILI
2015-09-22 00:00:00,0.999559,%UNWEIGHTED ILI
2015-09-29 00:00:00,0.99095,%UNWEIGHTED ILI
2015-10-06 00:00:00,0.931253,%UNWEIGHTED ILI
2015-10-13 00:00:00,0.843118,%UNWEIGHTED ILI
2015-10-20 00:00:00,0.8402860000000001,%UNWEIGHTED ILI
2015-10-27 00:00:00,0.8300649999999999,%UNWEIGHTED ILI
2015-11-03 00:00:00,0.790428,%UNWEIGHTED ILI
2015-11-10 00:00:00,0.8308260000000001,%UNWEIGHTED ILI
2015-11-17 00:00:00,0.8567959999999999,%UNWEIGHTED ILI
2015-11-24 00:00:00,1.00746,%UNWEIGHTED ILI
2015-12-01 00:00:00,1.0586799999999998,%UNWEIGHTED ILI
2015-12-08 00:00:00,1.10028,%UNWEIGHTED ILI
2015-12-15 00:00:00,1.1457,%UNWEIGHTED ILI
2015-12-22 00:00:00,1.2189,%UNWEIGHTED ILI
2015-12-29 00:00:00,1.31113,%UNWEIGHTED ILI
2016-01-05 00:00:00,1.27386,%UNWEIGHTED ILI
2016-01-12 00:00:00,1.29342,%UNWEIGHTED ILI
2016-01-19 00:00:00,1.33097,%UNWEIGHTED ILI
2016-01-26 00:00:00,1.42662,%UNWEIGHTED ILI
2016-02-02 00:00:00,1.57071,%UNWEIGHTED ILI
2016-02-09 00:00:00,1.65146,%UNWEIGHTED ILI
2016-02-16 00:00:00,1.7330900000000002,%UNWEIGHTED ILI
2016-02-23 00:00:00,2.03388,%UNWEIGHTED ILI
2016-03-01 00:00:00,1.88331,%UNWEIGHTED ILI
2016-03-08 00:00:00,2.00292,%UNWEIGHTED ILI
2016-03-15 00:00:00,2.27731,%UNWEIGHTED ILI
2016-03-22 00:00:00,2.91465,%UNWEIGHTED ILI
2016-03-29 00:00:00,3.5491900000000003,%UNWEIGHTED ILI
2016-04-05 00:00:00,3.08102,%UNWEIGHTED ILI
2016-04-12 00:00:00,3.01875,%UNWEIGHTED ILI
2016-04-19 00:00:00,3.40446,%UNWEIGHTED ILI
2016-04-26 00:00:00,3.52869,%UNWEIGHTED ILI
2016-05-03 00:00:00,4.10665,%UNWEIGHTED ILI
2016-05-10 00:00:00,4.7551,%UNWEIGHTED ILI
2016-05-17 00:00:00,4.65163,%UNWEIGHTED ILI
2016-05-24 00:00:00,4.57049,%UNWEIGHTED ILI
2016-05-31 00:00:00,3.45522,%UNWEIGHTED ILI
2016-06-07 00:00:00,3.29505,%UNWEIGHTED ILI
2016-06-14 00:00:00,3.16426,%UNWEIGHTED ILI
2016-06-21 00:00:00,3.14433,%UNWEIGHTED ILI
2016-06-28 00:00:00,2.87936,%UNWEIGHTED ILI
2016-07-05 00:00:00,2.36977,%UNWEIGHTED ILI
2016-07-12 00:00:00,1.93853,%UNWEIGHTED ILI
2016-07-19 00:00:00,1.64064,%UNWEIGHTED ILI
2016-07-26 00:00:00,1.4752,%UNWEIGHTED ILI
2016-08-02 00:00:00,1.37755,%UNWEIGHTED ILI
2016-08-09 00:00:00,1.33771,%UNWEIGHTED ILI
2016-08-16 00:00:00,1.34686,%UNWEIGHTED ILI
2016-08-23 00:00:00,1.26579,%UNWEIGHTED ILI
2016-08-30 00:00:00,1.25701,%UNWEIGHTED ILI
2016-09-06 00:00:00,1.16048,%UNWEIGHTED ILI
2016-09-13 00:00:00,1.04834,%UNWEIGHTED ILI
2016-09-20 00:00:00,0.992711,%UNWEIGHTED ILI
2016-09-27 00:00:00,0.961603,%UNWEIGHTED ILI
2016-10-04 00:00:00,0.955818,%UNWEIGHTED ILI
2016-10-11 00:00:00,0.8275969999999999,%UNWEIGHTED ILI
2016-10-18 00:00:00,0.811886,%UNWEIGHTED ILI
2016-10-25 00:00:00,0.818527,%UNWEIGHTED ILI
2016-11-01 00:00:00,0.829758,%UNWEIGHTED ILI
2016-11-08 00:00:00,0.8285030000000001,%UNWEIGHTED ILI
2016-11-15 00:00:00,0.8858959999999999,%UNWEIGHTED ILI
2016-11-22 00:00:00,1.05351,%UNWEIGHTED ILI
2016-11-29 00:00:00,1.11768,%UNWEIGHTED ILI
2016-12-06 00:00:00,1.14028,%UNWEIGHTED ILI
2016-12-13 00:00:00,1.13326,%UNWEIGHTED ILI
2016-12-20 00:00:00,1.17589,%UNWEIGHTED ILI
2016-12-27 00:00:00,1.23848,%UNWEIGHTED ILI
2017-01-03 00:00:00,1.2802,%UNWEIGHTED ILI
2017-01-10 00:00:00,1.33123,%UNWEIGHTED ILI
2017-01-17 00:00:00,1.40786,%UNWEIGHTED ILI
2017-01-24 00:00:00,1.5722,%UNWEIGHTED ILI
2017-01-31 00:00:00,1.7032599999999998,%UNWEIGHTED ILI
2017-02-07 00:00:00,1.86636,%UNWEIGHTED ILI
2017-02-14 00:00:00,2.07647,%UNWEIGHTED ILI
2017-02-21 00:00:00,2.33593,%UNWEIGHTED ILI
2017-02-28 00:00:00,2.24637,%UNWEIGHTED ILI
2017-03-07 00:00:00,2.49504,%UNWEIGHTED ILI
2017-03-14 00:00:00,3.2005,%UNWEIGHTED ILI
2017-03-21 00:00:00,4.43807,%UNWEIGHTED ILI
2017-03-28 00:00:00,5.46361,%UNWEIGHTED ILI
2017-04-04 00:00:00,5.35765,%UNWEIGHTED ILI
2017-04-11 00:00:00,5.524369999999999,%UNWEIGHTED ILI
2017-04-18 00:00:00,6.345280000000001,%UNWEIGHTED ILI
2017-04-25 00:00:00,7.018110000000001,%UNWEIGHTED ILI
2017-05-02 00:00:00,7.7809,%UNWEIGHTED ILI
2017-05-09 00:00:00,7.76939,%UNWEIGHTED ILI
2017-05-16 00:00:00,6.8117600000000005,%UNWEIGHTED ILI
2017-05-23 00:00:00,5.15749,%UNWEIGHTED ILI
2017-05-30 00:00:00,3.55945,%UNWEIGHTED ILI
2017-06-06 00:00:00,3.00518,%UNWEIGHTED ILI
2017-06-13 00:00:00,2.73038,%UNWEIGHTED ILI
2017-06-20 00:00:00,2.47768,%UNWEIGHTED ILI
2017-06-27 00:00:00,2.36314,%UNWEIGHTED ILI
2017-07-04 00:00:00,2.03139,%UNWEIGHTED ILI
2017-07-11 00:00:00,1.80376,%UNWEIGHTED ILI
2017-07-18 00:00:00,1.58696,%UNWEIGHTED ILI
2017-07-25 00:00:00,1.53801,%UNWEIGHTED ILI
2017-08-01 00:00:00,1.44974,%UNWEIGHTED ILI
2017-08-08 00:00:00,1.27729,%UNWEIGHTED ILI
2017-08-15 00:00:00,1.22051,%UNWEIGHTED ILI
2017-08-22 00:00:00,1.23235,%UNWEIGHTED ILI
2017-08-29 00:00:00,1.223,%UNWEIGHTED ILI
2017-09-05 00:00:00,1.0473,%UNWEIGHTED ILI
2017-09-12 00:00:00,0.978113,%UNWEIGHTED ILI
2017-09-19 00:00:00,0.947548,%UNWEIGHTED ILI
2017-09-26 00:00:00,0.867554,%UNWEIGHTED ILI
2017-10-03 00:00:00,0.8232799999999999,%UNWEIGHTED ILI
2017-10-10 00:00:00,0.771497,%UNWEIGHTED ILI
2017-10-17 00:00:00,0.706819,%UNWEIGHTED ILI
2017-10-24 00:00:00,0.6851550000000001,%UNWEIGHTED ILI
2017-10-31 00:00:00,0.687351,%UNWEIGHTED ILI
2017-11-07 00:00:00,0.735733,%UNWEIGHTED ILI
2017-11-14 00:00:00,0.806048,%UNWEIGHTED ILI
2017-11-21 00:00:00,0.944013,%UNWEIGHTED ILI
2017-11-28 00:00:00,0.960101,%UNWEIGHTED ILI
2017-12-05 00:00:00,1.14128,%UNWEIGHTED ILI
2017-12-12 00:00:00,1.14784,%UNWEIGHTED ILI
2017-12-19 00:00:00,1.31156,%UNWEIGHTED ILI
2017-12-26 00:00:00,1.26102,%UNWEIGHTED ILI
2018-01-02 00:00:00,1.41974,%UNWEIGHTED ILI
2018-01-09 00:00:00,1.473,%UNWEIGHTED ILI
2018-01-16 00:00:00,1.58968,%UNWEIGHTED ILI
2018-01-23 00:00:00,1.7220799999999998,%UNWEIGHTED ILI
2018-01-30 00:00:00,1.84114,%UNWEIGHTED ILI
2018-02-06 00:00:00,1.92692,%UNWEIGHTED ILI
2018-02-13 00:00:00,2.0852,%UNWEIGHTED ILI
2018-02-20 00:00:00,2.40063,%UNWEIGHTED ILI
2018-02-27 00:00:00,2.24479,%UNWEIGHTED ILI
2018-03-06 00:00:00,2.29962,%UNWEIGHTED ILI
2018-03-13 00:00:00,2.73181,%UNWEIGHTED ILI
2018-03-20 00:00:00,3.24012,%UNWEIGHTED ILI
2018-03-27 00:00:00,4.18077,%UNWEIGHTED ILI
2018-04-03 00:00:00,3.63095,%UNWEIGHTED ILI
2018-04-10 00:00:00,3.13643,%UNWEIGHTED ILI
2018-04-17 00:00:00,3.3621300000000005,%UNWEIGHTED ILI
2018-04-24 00:00:00,3.88115,%UNWEIGHTED ILI
2018-05-01 00:00:00,4.52235,%UNWEIGHTED ILI
2018-05-08 00:00:00,5.20091,%UNWEIGHTED ILI
2018-05-15 00:00:00,5.42034,%UNWEIGHTED ILI
2018-05-22 00:00:00,5.27078,%UNWEIGHTED ILI
2018-05-29 00:00:00,4.58991,%UNWEIGHTED ILI
2018-06-05 00:00:00,4.39714,%UNWEIGHTED ILI
2018-06-12 00:00:00,4.12777,%UNWEIGHTED ILI
2018-06-19 00:00:00,3.5027800000000004,%UNWEIGHTED ILI
2018-06-26 00:00:00,3.04819,%UNWEIGHTED ILI
2018-07-03 00:00:00,2.67984,%UNWEIGHTED ILI
2018-07-10 00:00:00,2.26612,%UNWEIGHTED ILI
2018-07-17 00:00:00,1.96484,%UNWEIGHTED ILI
2018-07-24 00:00:00,1.7220099999999998,%UNWEIGHTED ILI
2018-07-31 00:00:00,1.5728,%UNWEIGHTED ILI
2018-08-07 00:00:00,1.45718,%UNWEIGHTED ILI
2018-08-14 00:00:00,1.50332,%UNWEIGHTED ILI
2018-08-21 00:00:00,1.40257,%UNWEIGHTED ILI
2018-08-28 00:00:00,1.4035799999999998,%UNWEIGHTED ILI
2018-09-04 00:00:00,1.23749,%UNWEIGHTED ILI
2018-09-11 00:00:00,1.12161,%UNWEIGHTED ILI
2018-09-18 00:00:00,1.01276,%UNWEIGHTED ILI
2018-09-25 00:00:00,0.959768,%UNWEIGHTED ILI
2018-10-02 00:00:00,0.8789170000000001,%UNWEIGHTED ILI
2018-10-09 00:00:00,0.794181,%UNWEIGHTED ILI
2018-10-16 00:00:00,0.7663939999999999,%UNWEIGHTED ILI
